T=2.00000e+00  B=0.00000e+00  ns=16384  E_exact=-1.74556e+00  M_exact=9.11319e-01
     E           M        
-1.74512e+00  9.16626e-01
-1.73755e+00  9.08691e-01
-1.73193e+00  9.03564e-01
-1.73413e+00  9.01367e-01
-1.74780e+00  9.10645e-01
-1.73218e+00  9.00513e-01
-1.74854e+00  9.15039e-01
-1.74902e+00  9.14307e-01
-1.77002e+00  9.25659e-01
-1.74048e+00  9.12842e-01
-1.73999e+00  9.07349e-01
-1.73291e+00  9.06006e-01
-1.74512e+00  9.09180e-01
-1.73633e+00  9.07471e-01
-1.72656e+00  8.98315e-01
-1.77075e+00  9.16626e-01
-1.73218e+00  9.03320e-01
-1.73950e+00  9.10400e-01
-1.74365e+00  9.10645e-01
-1.74243e+00  9.06250e-01
-1.72192e+00  9.01489e-01
-1.73779e+00  9.10767e-01
-1.74585e+00  9.09302e-01
-1.75513e+00  9.17114e-01
-1.73022e+00  9.00146e-01
-1.75928e+00  9.11499e-01
-1.74170e+00  9.11621e-01
-1.74561e+00  9.13696e-01
-1.75732e+00  9.17236e-01
-1.73804e+00  9.11255e-01
-1.73608e+00  9.00879e-01
-1.74854e+00  9.12231e-01
-1.73340e+00  9.05640e-01
-1.75000e+00  9.15527e-01
-1.75342e+00  9.11377e-01
-1.75586e+00  9.19678e-01
-1.74121e+00  9.09790e-01
-1.75024e+00  9.16992e-01
-1.75415e+00  9.16016e-01
-1.75171e+00  9.13452e-01
-1.74756e+00  9.09668e-01
-1.76709e+00  9.16748e-01
-1.72168e+00  9.02954e-01
-1.75439e+00  9.17236e-01
-1.72754e+00  9.08691e-01
-1.75781e+00  9.13452e-01
-1.78711e+00  9.27490e-01
-1.73071e+00  9.01245e-01
-1.76514e+00  9.13574e-01
-1.74219e+00  9.13574e-01
-1.75415e+00  9.17969e-01
-1.72900e+00  9.02588e-01
-1.73950e+00  9.03442e-01
-1.74414e+00  9.10889e-01
-1.73438e+00  9.07104e-01
-1.73877e+00  9.08081e-01
-1.74097e+00  8.99170e-01
-1.75024e+00  9.07837e-01
-1.74487e+00  9.10767e-01
-1.73682e+00  9.05518e-01
-1.75317e+00  9.18457e-01
-1.73560e+00  9.10034e-01
-1.76733e+00  9.21509e-01
-1.74854e+00  9.09912e-01
-1.73657e+00  9.05884e-01
-1.74707e+00  9.14429e-01
-1.74585e+00  9.10278e-01
-1.74414e+00  9.13574e-01
-1.76392e+00  9.21753e-01
-1.75708e+00  9.17480e-01
-1.73877e+00  9.09668e-01
-1.75830e+00  9.21753e-01
-1.73730e+00  9.10767e-01
-1.76538e+00  9.21021e-01
-1.72583e+00  9.02588e-01
-1.73315e+00  9.06250e-01
-1.74121e+00  9.09668e-01
-1.74121e+00  9.09424e-01
-1.75952e+00  9.13940e-01
-1.75195e+00  9.13086e-01
-1.75073e+00  9.14429e-01
-1.75024e+00  9.13574e-01
-1.73486e+00  9.10034e-01
-1.75000e+00  9.11743e-01
-1.73926e+00  9.05029e-01
-1.73096e+00  9.08447e-01
-1.73315e+00  9.06860e-01
-1.73145e+00  9.05273e-01
-1.78149e+00  9.28101e-01
-1.76074e+00  9.19922e-01
-1.75342e+00  9.16138e-01
-1.74634e+00  9.13330e-01
-1.74268e+00  9.07349e-01
-1.74219e+00  9.06250e-01
-1.74854e+00  9.06982e-01
-1.73169e+00  9.05396e-01
-1.73340e+00  8.99414e-01
-1.75488e+00  9.11499e-01
-1.74609e+00  9.13818e-01
-1.73901e+00  9.07471e-01
-1.74731e+00  9.10278e-01
-1.74121e+00  9.09424e-01
-1.75537e+00  9.17603e-01
-1.75073e+00  9.14062e-01
-1.72559e+00  9.02832e-01
-1.73901e+00  9.11865e-01
-1.72095e+00  8.95142e-01
-1.75073e+00  9.13086e-01
-1.76245e+00  9.20166e-01
-1.76538e+00  9.18457e-01
-1.73804e+00  9.10400e-01
-1.72559e+00  9.03931e-01
-1.72949e+00  9.02588e-01
-1.75342e+00  9.17358e-01
-1.74878e+00  9.13574e-01
-1.72754e+00  9.08447e-01
-1.76270e+00  9.21021e-01
-1.74390e+00  9.10645e-01
-1.73413e+00  8.98926e-01
-1.72974e+00  9.00513e-01
-1.74512e+00  9.08936e-01
-1.72656e+00  9.07104e-01
-1.76611e+00  9.21021e-01
-1.73535e+00  9.09058e-01
-1.71777e+00  9.01001e-01
-1.75146e+00  9.13940e-01
-1.75317e+00  9.10889e-01
-1.74902e+00  9.13086e-01
