T=2.20000e+00  B=0.00000e+00  Ns=40000  E_exact=-1.54649e+00  M_exact=7.84755e-01
     E           M        
-1.52460e+00  -7.52800e-01
-1.56140e+00  -7.84600e-01
-1.54560e+00  -7.82650e-01
-1.53530e+00  -7.75350e-01
-1.56040e+00  -8.08650e-01
-1.54310e+00  -7.93500e-01
-1.55020e+00  -7.83600e-01
-1.54530e+00  -7.83100e-01
-1.57830e+00  -8.05150e-01
-1.55300e+00  -7.96450e-01
-1.54290e+00  -7.94400e-01
-1.53990e+00  -7.80450e-01
-1.55200e+00  -7.79550e-01
-1.53260e+00  -7.67550e-01
-1.55160e+00  -7.70850e-01
-1.54400e+00  -7.76250e-01
-1.55870e+00  -7.92000e-01
-1.55450e+00  -7.86800e-01
-1.54200e+00  -7.84350e-01
-1.54250e+00  -7.93050e-01
-1.53700e+00  -7.67900e-01
-1.55140e+00  -7.95150e-01
-1.53930e+00  -7.93350e-01
-1.53910e+00  -7.85500e-01
-1.55930e+00  -7.98100e-01
-1.54930e+00  -7.90950e-01
-1.54510e+00  -7.84850e-01
-1.53740e+00  -7.84450e-01
-1.55870e+00  -7.96050e-01
-1.55580e+00  -8.03250e-01
-1.54540e+00  -7.94950e-01
-1.54650e+00  -7.86700e-01
-1.56620e+00  -8.13600e-01
-1.54830e+00  -8.06500e-01
-1.53410e+00  -7.89800e-01
-1.56790e+00  -8.16700e-01
-1.56700e+00  -8.14250e-01
-1.56410e+00  -7.96400e-01
-1.54970e+00  -7.84100e-01
-1.54850e+00  -7.84950e-01
-1.52370e+00  -7.78900e-01
-1.53110e+00  -7.74900e-01
-1.57340e+00  -8.11950e-01
-1.55770e+00  -8.08450e-01
-1.55170e+00  -7.96600e-01
-1.55410e+00  -7.88000e-01
-1.54820e+00  -7.90950e-01
-1.53700e+00  -7.88200e-01
-1.55370e+00  -7.82900e-01
-1.56410e+00  -7.85800e-01
-1.53960e+00  -7.69050e-01
-1.53130e+00  -7.62700e-01
-1.53860e+00  -7.70700e-01
-1.54460e+00  -7.84000e-01
-1.53100e+00  -7.74800e-01
-1.53850e+00  -7.70850e-01
-1.51140e+00  -7.45600e-01
-1.53260e+00  -7.49350e-01
-1.54680e+00  -7.72200e-01
-1.54210e+00  -7.76350e-01
-1.54430e+00  -7.78000e-01
-1.55010e+00  -7.66550e-01
-1.53070e+00  -7.60600e-01
-1.53260e+00  -7.77450e-01
-1.54300e+00  -7.74600e-01
-1.53980e+00  -7.73300e-01
-1.54710e+00  -7.92900e-01
-1.56490e+00  -8.03600e-01
-1.56590e+00  -8.13650e-01
-1.56570e+00  -8.08000e-01
-1.54050e+00  -7.90400e-01
-1.54140e+00  -7.96600e-01
-1.55150e+00  -7.93650e-01
-1.55690e+00  -7.95200e-01
-1.53880e+00  -7.81800e-01
-1.52340e+00  -7.86300e-01
-1.53930e+00  -7.82000e-01
-1.53080e+00  -7.61800e-01
-1.52720e+00  -7.69750e-01
-1.56260e+00  -7.93800e-01
-1.54560e+00  -7.90550e-01
-1.54390e+00  -7.85300e-01
-1.55110e+00  -7.92050e-01
-1.56580e+00  -8.04050e-01
-1.53960e+00  -7.82250e-01
-1.53510e+00  -7.72300e-01
-1.52820e+00  -7.66350e-01
-1.54520e+00  -7.77700e-01
-1.54970e+00  -7.67050e-01
-1.51860e+00  -7.58350e-01
-1.54620e+00  -7.80150e-01
-1.53920e+00  -7.78200e-01
-1.52540e+00  -7.65150e-01
-1.52470e+00  -7.41400e-01
-1.55260e+00  -7.63200e-01
-1.56220e+00  -7.82800e-01
-1.52850e+00  -7.67200e-01
-1.54360e+00  -7.71450e-01
-1.55400e+00  -7.78500e-01
-1.55550e+00  -7.89550e-01
-1.54080e+00  -7.88800e-01
-1.53510e+00  -7.82900e-01
-1.54060e+00  -7.87850e-01
-1.54320e+00  -7.98100e-01
-1.55500e+00  -7.99900e-01
-1.54220e+00  -7.83200e-01
-1.56060e+00  -7.97150e-01
-1.53930e+00  -7.76550e-01
-1.53150e+00  -7.75750e-01
-1.53920e+00  -7.77200e-01
-1.54200e+00  -7.89950e-01
-1.55570e+00  -8.03300e-01
-1.55020e+00  -8.06950e-01
-1.55690e+00  -8.03000e-01
-1.53760e+00  -7.77600e-01
-1.52780e+00  -7.84450e-01
-1.54830e+00  -7.90600e-01
-1.54980e+00  -7.93200e-01
-1.56980e+00  -8.14050e-01
-1.55580e+00  -7.94600e-01
-1.55420e+00  -7.86700e-01
-1.54540e+00  -7.79950e-01
-1.53660e+00  -7.74000e-01
-1.53160e+00  -7.80700e-01
-1.54990e+00  -7.90850e-01
-1.53650e+00  -7.78400e-01
-1.56200e+00  -8.08250e-01
-1.55960e+00  -8.08950e-01
-1.56980e+00  -8.08850e-01
-1.55100e+00  -7.92350e-01
-1.53120e+00  -7.62350e-01
-1.54060e+00  -7.82200e-01
-1.55310e+00  -7.87450e-01
-1.54470e+00  -7.96650e-01
-1.56770e+00  -8.12850e-01
-1.54620e+00  -7.93550e-01
-1.54300e+00  -7.83250e-01
-1.53390e+00  -7.73950e-01
-1.55140e+00  -7.86100e-01
-1.55970e+00  -7.80350e-01
-1.54940e+00  -7.77650e-01
-1.56410e+00  -7.89200e-01
-1.54810e+00  -7.88200e-01
-1.56090e+00  -7.90950e-01
-1.53600e+00  -7.76600e-01
-1.53350e+00  -7.72000e-01
-1.55280e+00  -7.95250e-01
-1.55240e+00  -7.85350e-01
-1.53010e+00  -7.65150e-01
-1.54900e+00  -7.94950e-01
-1.53740e+00  -7.82300e-01
-1.54970e+00  -7.90650e-01
-1.52030e+00  -7.62550e-01
-1.52270e+00  -7.63900e-01
-1.52620e+00  -7.66000e-01
-1.55150e+00  -7.88050e-01
-1.55110e+00  -7.82700e-01
-1.54200e+00  -7.85550e-01
-1.53530e+00  -7.69950e-01
-1.53300e+00  -7.72300e-01
-1.54690e+00  -7.71900e-01
-1.53180e+00  -7.55150e-01
-1.55470e+00  -7.63150e-01
-1.52820e+00  -7.60750e-01
-1.53330e+00  -7.74700e-01
-1.52570e+00  -7.73400e-01
-1.56100e+00  -8.05200e-01
-1.54780e+00  -7.93550e-01
-1.55140e+00  -7.90750e-01
-1.57380e+00  -8.03350e-01
-1.54760e+00  -7.85850e-01
-1.56570e+00  -7.95450e-01
-1.53900e+00  -7.80100e-01
-1.53160e+00  -7.68800e-01
-1.54500e+00  -7.64150e-01
-1.53920e+00  -7.68000e-01
-1.55190e+00  -7.71450e-01
-1.53120e+00  -7.64000e-01
-1.57730e+00  -7.97900e-01
-1.52180e+00  -7.78300e-01
-1.52940e+00  -7.78600e-01
-1.55550e+00  -7.90150e-01
-1.57670e+00  -8.15500e-01
-1.58310e+00  -8.19950e-01
-1.56270e+00  -8.16350e-01
-1.55680e+00  -7.92750e-01
-1.57930e+00  -8.10950e-01
-1.56730e+00  -8.10750e-01
-1.54300e+00  -7.95000e-01
-1.54600e+00  -7.97300e-01
-1.51890e+00  -7.82850e-01
-1.56370e+00  -7.99550e-01
-1.53760e+00  -7.78450e-01
-1.52220e+00  -7.65200e-01
-1.56890e+00  -8.01550e-01
-1.54830e+00  -7.89300e-01
-1.55530e+00  -8.01600e-01
-1.54830e+00  -7.87900e-01
-1.55760e+00  -7.98300e-01
-1.53220e+00  -7.78950e-01
-1.55220e+00  -7.99800e-01
-1.54100e+00  -7.91700e-01
-1.56320e+00  -8.09050e-01
-1.55040e+00  -7.97550e-01
-1.56900e+00  -8.02700e-01
-1.54000e+00  -7.82550e-01
-1.53690e+00  -7.74450e-01
-1.57050e+00  -8.10150e-01
-1.56350e+00  -8.09050e-01
-1.53550e+00  -7.84250e-01
-1.55520e+00  -7.89800e-01
-1.54080e+00  -7.80450e-01
-1.52330e+00  -7.72850e-01
-1.54070e+00  -7.82300e-01
-1.54460e+00  -7.92850e-01
-1.54960e+00  -7.97250e-01
-1.52880e+00  -7.76950e-01
-1.52810e+00  -7.85800e-01
-1.54270e+00  -7.69200e-01
-1.52370e+00  -7.51000e-01
-1.53550e+00  -7.61150e-01
-1.54570e+00  -7.74300e-01
-1.56560e+00  -7.91000e-01
-1.54380e+00  -7.69650e-01
-1.52210e+00  -7.50150e-01
-1.51840e+00  -7.51350e-01
-1.51910e+00  -7.50450e-01
-1.53270e+00  -7.74100e-01
-1.55940e+00  -7.99000e-01
-1.56250e+00  -8.06100e-01
-1.55130e+00  -8.02300e-01
-1.54680e+00  -7.82900e-01
-1.54750e+00  -7.80700e-01
-1.54570e+00  -7.89700e-01
-1.55530e+00  -7.90650e-01
-1.53150e+00  -7.76800e-01
-1.55040e+00  -7.74150e-01
-1.53620e+00  -7.72350e-01
-1.57340e+00  -7.99100e-01
-1.54120e+00  -7.82950e-01
-1.53230e+00  -7.56350e-01
-1.53110e+00  -7.44100e-01
-1.52720e+00  -7.61000e-01
