T=2.26900e+00  B=0.00000e+00  Ns=40000  E_exact=-1.41511e+00  M_exact=3.76889e-01
     E           M        
-1.39860e+00  5.28100e-01
-1.40510e+00  5.47400e-01
-1.39040e+00  5.21600e-01
-1.42640e+00  5.63700e-01
-1.40940e+00  5.60800e-01
-1.41450e+00  5.51850e-01
-1.40010e+00  5.48850e-01
-1.41760e+00  5.41200e-01
-1.42590e+00  5.47800e-01
-1.40350e+00  5.50000e-01
-1.40570e+00  5.23100e-01
-1.41960e+00  5.29100e-01
-1.41340e+00  5.23100e-01
-1.39320e+00  5.32800e-01
-1.42490e+00  5.48300e-01
-1.43540e+00  5.62250e-01
-1.42680e+00  5.80600e-01
-1.43590e+00  6.01150e-01
-1.43190e+00  5.88300e-01
-1.41240e+00  5.52600e-01
-1.40390e+00  5.47350e-01
-1.44460e+00  5.45950e-01
-1.43720e+00  5.73400e-01
-1.42820e+00  5.78350e-01
-1.41700e+00  5.72500e-01
-1.42000e+00  5.55250e-01
-1.40800e+00  5.75200e-01
-1.43560e+00  5.97950e-01
-1.44710e+00  6.00250e-01
-1.43030e+00  6.04100e-01
-1.41180e+00  5.78450e-01
-1.41680e+00  5.62250e-01
-1.39830e+00  5.40900e-01
-1.38920e+00  5.48900e-01
-1.40990e+00  5.71650e-01
-1.37790e+00  5.32800e-01
-1.43130e+00  5.65250e-01
-1.42380e+00  5.84900e-01
-1.42970e+00  5.82850e-01
-1.41420e+00  5.95450e-01
-1.45670e+00  6.46000e-01
-1.44720e+00  6.65000e-01
-1.42690e+00  6.26250e-01
-1.42670e+00  6.23550e-01
-1.42560e+00  6.38800e-01
-1.44650e+00  6.68850e-01
-1.42920e+00  6.31800e-01
-1.42680e+00  6.03400e-01
-1.44810e+00  6.18600e-01
-1.41920e+00  5.76850e-01
-1.43710e+00  5.77900e-01
-1.43830e+00  5.73000e-01
-1.41750e+00  5.75800e-01
-1.42020e+00  5.86650e-01
-1.39210e+00  5.50300e-01
-1.41470e+00  5.72350e-01
-1.40400e+00  5.27050e-01
-1.39370e+00  5.06700e-01
-1.41900e+00  5.28600e-01
-1.41790e+00  5.09700e-01
-1.41900e+00  5.35600e-01
-1.41750e+00  5.10400e-01
-1.42570e+00  5.16850e-01
-1.40080e+00  4.82550e-01
-1.40810e+00  5.01400e-01
-1.40390e+00  4.92300e-01
-1.42180e+00  5.07550e-01
-1.41590e+00  5.39900e-01
-1.39720e+00  5.15900e-01
-1.42170e+00  4.94850e-01
-1.42250e+00  5.14600e-01
-1.40690e+00  5.05500e-01
-1.40570e+00  4.94600e-01
-1.42060e+00  4.97350e-01
-1.43200e+00  5.30250e-01
-1.39850e+00  5.35500e-01
-1.41090e+00  5.30000e-01
-1.42770e+00  5.10100e-01
-1.40440e+00  5.31400e-01
-1.41570e+00  5.38900e-01
-1.41120e+00  5.32250e-01
-1.40910e+00  5.27450e-01
-1.41090e+00  5.37600e-01
-1.40350e+00  5.12900e-01
-1.41000e+00  5.23900e-01
-1.41390e+00  5.05650e-01
-1.40110e+00  4.89700e-01
-1.39300e+00  5.00100e-01
-1.41610e+00  5.02950e-01
-1.40420e+00  4.80800e-01
-1.41050e+00  4.69650e-01
-1.40480e+00  4.52700e-01
-1.40280e+00  4.38000e-01
-1.40790e+00  4.28150e-01
-1.38290e+00  4.29650e-01
-1.40910e+00  4.22750e-01
-1.41370e+00  4.36400e-01
-1.43630e+00  4.68250e-01
-1.41910e+00  4.42000e-01
-1.41660e+00  4.25300e-01
-1.39510e+00  4.09950e-01
-1.40910e+00  4.36400e-01
-1.38190e+00  4.23150e-01
-1.40960e+00  4.52100e-01
-1.40970e+00  4.72450e-01
-1.43400e+00  5.27250e-01
-1.44660e+00  5.21850e-01
-1.45370e+00  5.44850e-01
-1.44020e+00  5.31450e-01
-1.42530e+00  5.18950e-01
-1.42560e+00  5.29600e-01
-1.44060e+00  5.57050e-01
-1.44150e+00  5.50800e-01
-1.44170e+00  5.63200e-01
-1.42450e+00  5.49400e-01
-1.43190e+00  5.43150e-01
-1.44380e+00  5.44800e-01
-1.44940e+00  5.62000e-01
-1.47010e+00  5.63900e-01
-1.44300e+00  5.65800e-01
-1.45340e+00  5.38950e-01
-1.42480e+00  5.22650e-01
-1.42690e+00  4.92900e-01
-1.42380e+00  4.94600e-01
-1.41480e+00  4.68750e-01
-1.42490e+00  4.59800e-01
-1.40210e+00  4.33000e-01
-1.41450e+00  4.76800e-01
-1.40350e+00  4.50650e-01
-1.40730e+00  4.77550e-01
-1.42420e+00  4.73350e-01
-1.39470e+00  4.81550e-01
-1.43050e+00  5.26650e-01
-1.41800e+00  5.29900e-01
-1.44240e+00  5.45950e-01
-1.43060e+00  5.25100e-01
-1.43120e+00  5.43150e-01
-1.43380e+00  5.36550e-01
-1.43380e+00  5.32950e-01
-1.44800e+00  5.33700e-01
-1.41230e+00  5.00300e-01
-1.43260e+00  5.11050e-01
-1.41140e+00  5.01750e-01
-1.39880e+00  4.96500e-01
-1.40550e+00  4.93300e-01
-1.41710e+00  5.00750e-01
-1.43540e+00  4.88450e-01
-1.41960e+00  4.95850e-01
-1.42430e+00  5.08200e-01
-1.41740e+00  4.77400e-01
-1.41620e+00  5.00400e-01
-1.39750e+00  5.12300e-01
-1.41380e+00  5.22700e-01
-1.42380e+00  5.45400e-01
-1.43480e+00  6.00100e-01
-1.43000e+00  5.88200e-01
-1.41810e+00  5.77300e-01
-1.45050e+00  5.88650e-01
-1.41680e+00  5.79650e-01
-1.41660e+00  5.69850e-01
-1.43520e+00  5.86600e-01
-1.43800e+00  5.87600e-01
-1.45710e+00  6.19050e-01
-1.43470e+00  6.16700e-01
-1.43930e+00  6.00700e-01
-1.45310e+00  5.88650e-01
-1.44250e+00  6.14950e-01
-1.43100e+00  5.93150e-01
-1.42580e+00  5.92050e-01
-1.40550e+00  5.75500e-01
-1.46760e+00  6.16450e-01
-1.41870e+00  5.76450e-01
-1.40970e+00  5.75450e-01
-1.44870e+00  5.98100e-01
-1.40790e+00  5.78500e-01
-1.42130e+00  5.67300e-01
-1.41440e+00  5.62600e-01
-1.43200e+00  5.71200e-01
-1.39670e+00  5.69850e-01
-1.42560e+00  6.08350e-01
-1.42580e+00  5.94150e-01
-1.44880e+00  6.23850e-01
-1.44370e+00  6.06550e-01
-1.41020e+00  5.60600e-01
-1.39580e+00  5.61250e-01
-1.41770e+00  5.76100e-01
-1.44610e+00  6.00200e-01
-1.40210e+00  5.49900e-01
-1.39470e+00  5.90700e-01
-1.42670e+00  5.97450e-01
-1.42930e+00  5.76550e-01
-1.42750e+00  5.62550e-01
-1.42100e+00  5.57050e-01
-1.43210e+00  5.42100e-01
-1.42910e+00  5.41900e-01
-1.42000e+00  5.34950e-01
-1.42930e+00  5.47950e-01
-1.42980e+00  5.47800e-01
-1.40970e+00  5.52550e-01
-1.42680e+00  5.64200e-01
-1.42230e+00  5.59700e-01
-1.44280e+00  5.98050e-01
-1.43780e+00  5.79150e-01
-1.40660e+00  5.63200e-01
-1.39520e+00  5.60350e-01
-1.39640e+00  5.53450e-01
-1.42050e+00  5.84600e-01
-1.44010e+00  5.84750e-01
-1.44080e+00  6.02000e-01
-1.42470e+00  5.77650e-01
-1.43180e+00  6.05900e-01
-1.43260e+00  5.95700e-01
-1.43490e+00  5.96500e-01
-1.43390e+00  5.90600e-01
-1.41120e+00  5.72950e-01
-1.42930e+00  5.91800e-01
-1.42470e+00  5.94950e-01
-1.44860e+00  5.95350e-01
-1.42780e+00  6.07400e-01
-1.42540e+00  6.05700e-01
-1.41510e+00  5.85850e-01
-1.42600e+00  6.16000e-01
